"Length 
(ft)",Year,Make_Antares,Country_France,Make_Fountaine Pajot,Country_Martinique,Region_Caribbean,Make_Outremer,Make_Leopard,Make_Lagoon,Region_Europe,Country_Croatia,GDP,Country_Texas,Region_USA,Country_Greece,Make_Bali,Country_Mexico,Country_Spain,Make_Nautitech,Listing Price (USD)
40.5,2005,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,231042.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,388400.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,346276.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,345919.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,334126.0
44.6,2008,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,333781.0
39.0,2010,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,279380.0
39.0,2010,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,279162.0
42.0,2010,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,437734.0
51.0,2010,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,589128.0
51.0,2010,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,588087.0
45.8,2011,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,462084.0
42.0,2013,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,380579.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,534050.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,521105.0
45.8,2013,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,520184.0
38.4,2014,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,315263.0
45.8,2014,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,462000.0
38.4,2015,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,401256.0
38.4,2015,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,279663.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,400850.0
39.0,2016,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,400537.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,545648.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,544184.0
42.5,2017,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,543760.0
45.8,2019,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,666903.0
45.8,2019,0,0,0,0,0,0,0,1,1,0,9661.0,0,0,0,0,0,0,0,641439.0
52.0,2014,0,0,0,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,0,972741.0
37.5,2013,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,364424.0
37.5,2013,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,364125.0
45.0,2017,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,449000.0
45.0,2017,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,449000.0
48.0,2017,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,479999.0
48.0,2017,0,0,0,0,0,0,1,0,1,0,9661.0,0,0,0,0,0,0,0,479999.0
39.5,2018,0,0,0,0,0,0,0,0,1,0,9661.0,0,0,0,0,0,0,1,449087.0
43.6,2016,0,0,1,0,1,0,0,0,0,0,83593.0,0,0,0,0,0,0,0,582000.0
43.6,2016,0,0,1,0,1,0,0,0,0,0,83593.0,0,0,0,0,0,0,0,582000.0
49.0,2017,0,0,1,0,1,0,0,0,0,0,83593.0,0,0,0,0,0,0,0,1039617.0
45.8,2011,0,0,0,0,1,0,0,1,0,0,83593.0,0,0,0,0,0,0,0,475000.0
51.0,2011,0,0,0,0,1,0,0,1,0,0,83593.0,0,0,0,0,0,0,0,499000.0
51.0,2011,0,0,0,0,1,0,0,1,0,0,83593.0,0,0,0,0,0,0,0,443813.0
52.0,2017,0,0,0,0,1,0,0,1,0,0,83593.0,0,0,0,0,0,0,0,995000.0
42.5,2019,0,0,0,0,1,0,0,1,0,0,83593.0,0,0,0,0,0,0,0,499000.0
47.0,2005,0,0,0,0,1,0,1,0,0,0,83593.0,0,0,0,0,0,0,0,235000.0
42.5,2011,0,0,0,0,1,0,1,0,0,0,83593.0,0,0,0,0,0,0,0,339000.0
42.5,2011,0,0,0,0,1,0,1,0,0,0,83593.0,0,0,0,0,0,0,0,339000.0
39.0,2018,0,0,0,0,1,0,1,0,0,0,83593.0,0,0,0,0,0,0,0,489000.0
38.7,2006,0,0,0,0,0,0,0,0,1,0,46510.0,0,0,0,0,0,0,0,220542.0
38.7,2006,0,0,0,0,0,0,0,0,1,0,46510.0,0,0,0,0,0,0,0,219923.0
38.7,2007,0,0,0,0,0,0,0,0,1,0,46510.0,0,0,0,0,0,0,0,200493.0
48.7,2010,0,0,0,0,0,0,0,0,0,0,73755.0,0,1,0,0,0,0,0,565000.0
39.0,2006,0,0,0,0,0,0,0,0,0,0,73755.0,0,1,0,0,0,0,0,239000.0
39.0,2017,0,0,0,0,0,0,0,0,0,0,73755.0,0,1,0,0,0,0,0,400000.0
39.0,2017,0,0,0,0,0,0,0,0,0,0,73755.0,0,1,0,0,0,0,0,400000.0
